id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
35892455,Boutique hotel in Zürich · 1 bedroom · 2 beds · 1 private bath,182132458,Kurt,Kreis 9,Altstetten,47.38265,8.49348,Private room,284,3,0,,,4,300,0,
35898365,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,138754433,Jeroen,Kreis 7,Fluntern,47.37761,8.56734,Private room,115,1,15,2023-06-26,1.46,2,275,15,
35971686,Rental unit in Zürich · ★4.85 · 2 bedrooms · 1 bed · 1.5 baths,147378343,Duni,Kreis 2,Enge,47.35941,8.52752,Entire home/apt,210,2,14,2023-06-24,0.30,1,84,8,
36027682,Rental unit in Zürich · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,7698073,Christos,Kreis 2,Enge,47.35971,8.53503,Entire home/apt,400,1,3,2020-01-02,0.07,4,0,0,
36033611,Rental unit in Zürich · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,271079436,Thor,Kreis 4,Langstrasse,47.3767,8.52891,Private room,56,15,40,2023-05-01,0.83,2,116,6,
36088497,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 bath,271466792,Miko GmbH,Kreis 4,Langstrasse,47.37645,8.52908,Entire home/apt,179,14,17,2022-05-23,0.35,4,332,0,
36107157,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,7285161,Alina,Kreis 8,Seefeld,47.35815,8.55211,Entire home/apt,240,5,1,2019-06-30,0.02,1,147,0,
36119386,Rental unit in Zürich · ★4.88 · 2 bedrooms · 2 beds · 1 bath,14321600,Igal,Kreis 3,Sihlfeld,47.37028,8.50592,Entire home/apt,135,4,25,2021-01-10,0.55,1,0,0,
36123934,Rental unit in Zürich · ★4.87 · 2 bedrooms · 2 beds · 1 bath,23561865,Tania,Kreis 2,Enge,47.36376,8.53257,Entire home/apt,203,2,86,2023-06-26,1.80,55,5,46,
36346490,Guest suite in Zürich · ★4.93 · 1 bedroom · 1 bed · 1 bath,273328456,Grazyna,Kreis 10,Höngg,47.40755,8.52434,Entire home/apt,75,2,176,2023-06-23,3.68,2,153,74,
36383121,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,124527207,Natascha,Kreis 6,Unterstrass,47.38841,8.53753,Private room,50,14,2,2020-01-31,0.05,1,0,0,
36404528,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,112200837,Carmen,Kreis 12,Hirzenbach,47.40511,8.58574,Private room,100,2,0,,,1,0,0,
36477818,Condo in Zürich · ★4.93 · 1 bedroom · 3 beds · 1 bath,13374245,Erich,Kreis 3,Alt-Wiedikon,47.36604,8.51111,Entire home/apt,165,2,45,2023-06-26,0.93,1,260,20,
36499071,Townhouse in Zürich · ★5.0 · 4 bedrooms · 6 beds · 1.5 baths,124867788,Sarah,Kreis 9,Altstetten,47.38518,8.49733,Entire home/apt,150,6,4,2021-10-24,0.08,1,33,0,
36578686,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,4111919,David,Kreis 4,Langstrasse,47.37674,8.52996,Entire home/apt,290,7,3,2019-08-26,0.06,1,110,0,
36583116,Rental unit in Zürich · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,188291999,Bruno,Kreis 3,Sihlfeld,47.37076,8.51894,Private room,38,1,324,2023-05-21,6.72,3,271,95,
36591868,Rental unit in Zürich · 2 bedrooms · 3 beds · 1 bath,17439053,Raphael,Kreis 6,Oberstrass,47.38629,8.54705,Entire home/apt,142,10,1,2021-01-15,0.03,1,0,0,
36596015,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 shared baths,43111694,Susanna,Kreis 7,Witikon,47.357891,8.598951,Private room,42,28,2,2021-09-05,0.09,13,145,0,
36624110,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,271079436,Thor,Kreis 4,Langstrasse,47.37677,8.52881,Private room,53,5,51,2023-02-04,1.06,2,148,2,
36749316,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,47204640,Vilma,Kreis 6,Unterstrass,47.4032,8.5356,Private room,70,3,9,2020-02-15,0.19,2,0,0,
36908145,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,163025967,Christa,Kreis 11,Oerlikon,47.40407,8.55163,Private room,60,10,14,2022-12-16,0.30,4,256,1,
36963314,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,4386395,Rafael,Kreis 3,Alt-Wiedikon,47.36408,8.5209,Entire home/apt,139,5,0,,,1,0,0,
36963386,Rental unit in Zürich · ★4.78 · 1 bedroom · 1 bed · 1 bath,19610180,Rossana,Kreis 3,Sihlfeld,47.37964,8.50658,Entire home/apt,110,1,51,2023-06-18,1.12,16,325,26,
36967134,Loft in Zürich · 1 bedroom · 1 bed · 1.5 shared baths,54989514,Martin,Kreis 8,Seefeld,47.35911,8.55007,Private room,123,14,2,2023-06-15,0.04,1,0,1,
36972617,Rental unit in Zürich · ★4.81 · 1 bedroom · 2 beds · 1 bath,761371,Moritz,Kreis 10,Wipkingen,47.39194,8.52613,Entire home/apt,125,12,21,2022-12-29,0.45,1,29,2,
37027700,Rental unit in Zürich · ★4.63 · 1 bedroom · 1 bed · 1 bath,223145308,Vida,Kreis 4,Langstrasse,47.37551,8.51862,Private room,80,2,60,2022-05-25,1.26,1,83,0,
37115599,Rental unit in Zürich · ★4.81 · 1 bedroom · 1 bed · 1 bath,22513551,Luca,Kreis 3,Friesenberg,47.35998,8.49728,Entire home/apt,160,6,21,2023-05-31,0.44,10,6,9,
37173271,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,33100002,Monika,Kreis 11,Seebach,47.41748,8.53297,Private room,56,1,0,,,2,0,0,
37198510,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,4949376,Jonas,Kreis 6,Unterstrass,47.39259,8.54413,Entire home/apt,93,60,2,2023-04-29,0.04,1,92,1,
37203344,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,39537294,Blandine,Kreis 9,Altstetten,47.38477,8.49726,Entire home/apt,130,4,6,2020-02-20,0.13,1,0,0,
37209318,Rental unit in Zürich · 1 bedroom · 2 beds · 1.5 baths,22336422,Fabio,Kreis 9,Altstetten,47.38242,8.48241,Entire home/apt,70,9,2,2019-08-18,0.04,1,0,0,
37225240,Rental unit in Zürich · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,47204640,Vilma,Kreis 6,Unterstrass,47.39895,8.54765,Private room,68,3,11,2020-02-29,0.24,2,0,0,
37389808,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 2 baths,3458530,Bernadette,Kreis 6,Oberstrass,47.38148,8.54917,Entire home/apt,200,30,3,2019-09-08,0.06,1,0,0,
37426680,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,10790544,Nadine,Kreis 10,Wipkingen,47.3943,8.52042,Entire home/apt,78,5,7,2022-08-07,0.27,3,8,2,
37451284,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,5614354,Subas,Kreis 3,Sihlfeld,47.37334,8.51203,Entire home/apt,130,11,2,2021-08-16,0.04,2,0,0,
37478466,Rental unit in Zürich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,10490502,Charlotte,Kreis 10,Höngg,47.40512,8.48008,Entire home/apt,50,1,12,2021-11-04,0.26,1,0,0,
37479435,Rental unit in Zürich · ★4.74 · 1 bedroom · 1 bed · 1 bath,271466792,Miko GmbH,Kreis 4,Langstrasse,47.37704,8.52992,Entire home/apt,170,14,19,2023-06-10,0.40,4,354,8,
37510070,Rental unit in Zürich · Studio · 1 bed · 1 bath,12830225,Oliver,Kreis 11,Seebach,47.43126,8.54458,Entire home/apt,65,7,2,2020-07-31,0.05,1,0,0,
37559006,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,3370969,Ivalina,Kreis 10,Wipkingen,47.39709,8.5222,Private room,55,3,15,2023-05-21,0.32,1,0,1,
37587564,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath,18011109,Giulia,Kreis 2,Wollishofen,47.34747,8.52736,Entire home/apt,82,2,4,2022-03-27,0.08,1,0,0,
37681856,Rental unit in Zürich · ★4.67 · Studio · 1 bed · 1 bath,16097954,Ania,Kreis 4,Langstrasse,47.37806,8.53182,Entire home/apt,165,10,3,2022-06-03,0.06,1,0,0,
37683818,Rental unit in Zürich · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,10696193,Shelly,Kreis 8,Mühlebach,47.36268,8.55412,Private room,89,1,13,2023-06-25,0.94,3,360,12,
37762897,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,17345824,Jin Mark,Kreis 4,Hard,47.381,8.51642,Entire home/apt,140,2,7,2023-06-11,0.78,1,7,7,
37766147,Rental unit in Zürich · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,140958775,Boris Alexander,Kreis 7,Hottingen,47.37124,8.56329,Private room,58,30,12,2023-04-30,0.26,1,170,3,
37875606,Condo in Zürich · 1 bedroom · 1 bed · 1 shared bath,38071124,Fikret,Kreis 11,Affoltern,47.41877,8.50241,Private room,120,1,0,,,1,23,0,
37899561,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,271466792,Miko GmbH,Kreis 4,Langstrasse,47.37663,8.52863,Entire home/apt,180,14,8,2022-12-01,0.17,4,198,4,
38109709,Boutique hotel in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,289312077,Montmartre Zurich,Kreis 1,Lindenhof,47.37159,8.54121,Private room,204,1,10,2020-09-06,0.22,2,0,0,
38110492,Boutique hotel in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,289312077,Montmartre Zurich,Kreis 1,Lindenhof,47.37159,8.54121,Private room,204,1,7,2020-09-05,0.16,2,0,0,
38155146,Rental unit in Zürich · ★4.50 · 7 bedrooms · 1 bed · 1 bath,35842531,Michael,Kreis 4,Langstrasse,47.37515,8.52462,Entire home/apt,80,30,10,2022-01-01,0.24,2,0,0,
38159610,Condo in Zürich · ★4.75 · 1 bedroom · 2 beds · 1 bath,46357810,Martina,Kreis 3,Alt-Wiedikon,47.37003,8.51258,Entire home/apt,100,1,13,2021-10-27,0.28,1,0,0,
38185698,Rental unit in Zürich · Studio · 3 beds · 1 bath,216540155,Maria,Kreis 11,Affoltern,47.41406,8.53084,Entire home/apt,79,50,0,,,1,268,0,
38250307,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,131599979,Dylan,Kreis 6,Unterstrass,47.38927,8.53731,Entire home/apt,150,2,8,2022-10-17,0.17,1,0,2,
38281844,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,223778457,Silvan,Kreis 9,Albisrieden,47.37588,8.49811,Private room,60,7,2,2019-09-17,0.04,1,0,0,
38354161,Loft in Zürich · ★4.76 · Studio · 4 beds · 1 bath,28897695,Tobi,Kreis 10,Höngg,47.40603,8.48159,Entire home/apt,160,4,29,2023-06-12,0.63,1,36,4,
38381603,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,34049227,James,Kreis 3,Sihlfeld,47.37496,8.51455,Private room,115,2,8,2023-06-14,0.83,2,59,8,
38390111,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,292287241,Tina,Kreis 10,Höngg,47.40005,8.50294,Entire home/apt,115,2,22,2023-06-27,0.49,1,187,15,
38400419,Barn in Zürich · ★4.98 · 2 bedrooms · 1 bed · 2 baths,18550525,Elena,Kreis 9,Altstetten,47.38861,8.48228,Entire home/apt,189,2,53,2023-05-23,1.90,1,278,23,
38499460,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,86351080,Milena,Kreis 9,Altstetten,47.39234,8.47907,Private room,60,2,2,2019-11-12,0.04,1,34,0,
38539804,Rental unit in Zürich · 1 bedroom · 1 bed · 2 baths,71465286,Mathias,Kreis 2,Enge,47.35626,8.52836,Entire home/apt,95,10,2,2019-09-21,0.04,1,0,0,
38540843,Rental unit in Zürich · ★4.29 · 1 bedroom · 3 beds · 2 shared baths,293156053,Lena,Kreis 1,Rathaus,47.37097,8.54199,Shared room,166,1,24,2023-01-02,0.52,2,66,2,
38566045,Rental unit in Zürich · ★4.67 · Studio · 1 bed · 1 bath,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41512,8.54403,Entire home/apt,125,7,12,2022-08-20,0.35,10,175,1,
38567062,Hotel in Zürich · 1 bedroom · 1 bed · 1 private bath,294255030,Matthias,Kreis 1,City,47.37290573120117,8.536520957946777,Hotel room,340,1,0,,,1,288,0,
38567484,Rental unit in Zürich · ★4.68 · 2 bedrooms · 2 beds · 1 bath,2271733,Jörg,Kreis 3,Alt-Wiedikon,47.36019,8.52268,Entire home/apt,142,5,19,2023-06-18,0.44,3,71,9,
38571091,Rental unit in Zürich · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths,2242376,Lilla,Kreis 3,Sihlfeld,47.37169,8.51391,Entire home/apt,160,3,4,2023-03-08,0.09,1,0,1,
38598780,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,209941970,Veronika,Kreis 9,Altstetten,47.3880227,8.4831488,Entire home/apt,130,14,3,2023-06-05,0.59,1,0,3,
38612417,Townhouse in Zürich · 1 bedroom · 1 bed · 1 shared bath,6035603,Johanna,Kreis 8,Weinegg,47.35911,8.55845,Private room,69,21,0,,,1,0,0,
38630825,Home in Zürich · 1 bedroom · 1 bed · 1 shared bath,77788680,Giorgia,Kreis 4,Werd,47.37228,8.52653,Private room,150,30,0,,,1,128,0,
38631483,Rental unit in Zürich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,295058113,Andrea,Kreis 11,Oerlikon,47.40641,8.54794,Private room,81,4,14,2022-12-23,0.31,7,70,3,
38632424,Rental unit in Zürich · ★4.67 · 1 bedroom · 2 beds · 1.5 shared baths,295058113,Andrea,Kreis 11,Oerlikon,47.40638,8.5477,Private room,77,4,21,2023-06-23,0.64,7,120,15,
38632737,Rental unit in Zürich · ★4.38 · 3 bedrooms · 7 beds · 1 bath,295058113,Andrea,Kreis 11,Oerlikon,47.40665,8.54755,Entire home/apt,205,7,13,2023-03-10,0.35,7,57,2,
38655391,Rental unit in Zürich · ★4.69 · 1 bedroom · 1 bed · 1 bath,122650711,Dario,Kreis 12,Schwamendingen-Mitte,47.40628,8.57116,Entire home/apt,105,3,29,2023-06-19,0.64,1,1,16,
38660605,Condo in Zürich · ★4.60 · Studio · 1 bed · 1.5 baths,64807566,Anna,Kreis 1,Lindenhof,47.37294,8.53914,Entire home/apt,350,1,5,2022-09-18,0.11,1,148,2,
38686017,Rental unit in Zürich · ★4.0 · 2 bedrooms · 2 beds · 2.5 baths,15407049,Karin,Kreis 7,Hirslanden,47.36596,8.56721,Entire home/apt,190,14,4,2021-04-05,0.14,1,0,0,
38689213,Condo in Zürich · 1 bedroom · 1 bed · 1 shared bath,3528377,Marc,Kreis 9,Albisrieden,47.37637,8.48341,Private room,49,1,2,2020-02-22,0.05,13,148,0,
38713799,Condo in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,25107983,Lana,Kreis 4,Werd,47.37229,8.52925,Entire home/apt,100,4,15,2023-06-19,0.72,2,36,13,
38812298,Rental unit in Zürich · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,28958944,Timo,Kreis 11,Oerlikon,47.41034,8.53814,Private room,57,1,23,2020-11-01,0.50,1,0,0,
38904357,Rental unit in Zürich · 1 bedroom · 1 shared bath,244894367,Lena,Kreis 7,Witikon,47.36049,8.59067,Private room,98,1,2,2023-06-14,0.23,5,365,2,
38925931,Rental unit in Zürich · ★4.80 · Studio · 2 beds · 1 shared bath,295058113,Andrea,Kreis 11,Oerlikon,47.40661,8.54761,Private room,82,4,5,2023-06-11,0.13,7,94,2,
39071086,Condo in Zürich · ★3.67 · 1 bedroom · 1 bed · 1 shared bath,3528377,Marc,Kreis 9,Albisrieden,47.3774,8.48267,Private room,39,1,3,2020-02-14,0.07,13,288,0,
39100482,Boutique hotel in Zürich · 32 bedrooms · 32 beds · Shared half-bath,300051927,Rafaela,Kreis 4,Langstrasse,47.37988,8.5334,Hotel room,200,1,0,,,1,0,0,
39111639,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,43111694,Susanna,Kreis 7,Witikon,47.357647,8.599178,Private room,44,28,4,2023-05-01,0.16,13,116,1,
39170245,Rental unit in Zürich · Studio · 1 bed · 1 bath,19898314,Katarína,Kreis 3,Alt-Wiedikon,47.36784,8.51921,Entire home/apt,300,10,1,2019-11-20,0.02,3,362,0,
39171356,Rental unit in Zürich · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,43111694,Susanna,Kreis 7,Witikon,47.357605,8.599305,Private room,40,28,15,2022-12-16,0.33,13,146,2,
39196674,Rental unit in Zürich · ★4.80 · Studio · 1 bed · 1 bath,19610180,Rossana,Kreis 4,Hard,47.38094,8.50666,Entire home/apt,83,1,140,2023-06-26,3.15,16,291,84,
39253627,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,62495262,Alban,Kreis 2,Wollishofen,47.33426,8.52945,Private room,74,2,2,2023-03-31,0.11,1,86,1,
39334649,Rental unit in Zürich · ★4.98 · 2 bedrooms · 2 beds · 1 bath,16755505,Peter,Kreis 10,Höngg,47.4013,8.50229,Entire home/apt,242,4,52,2023-06-13,1.33,1,106,20,
39544991,Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,303829962,Serdar,Kreis 9,Altstetten,47.39035,8.4788,Private room,48,1,79,2023-06-26,1.77,1,44,37,
39572473,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 2 baths,304053893,Sonia,Kreis 3,Alt-Wiedikon,47.36085,8.51642,Private room,42,30,6,2023-05-26,0.17,1,64,2,
39581430,Rental unit in Zürich · ★4.95 · 1 bedroom · 1 bed · 1 bath,141696453,Enrique,Kreis 10,Höngg,47.40521,8.48523,Private room,50,2,122,2023-06-13,2.75,1,148,48,
39587270,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,304176079,Robert,Kreis 2,Enge,47.36767,8.53463,Entire home/apt,158,30,0,,,1,83,0,
39597292,Condo in Zürich · Studio · 1 bed · 1 shared bath,302593800,用户5088,Kreis 11,Seebach,47.41703,8.54632,Private room,48,3,1,2019-10-26,0.02,1,0,0,
39600156,Home in Zürich · ★4.52 · Studio · 1 bed · Shared half-bath,304271396,Platte 200,Kreis 7,Fluntern,47.3749,8.55382,Private room,76,1,165,2023-06-14,3.69,2,307,66,
39663692,Rental unit in Zürich · ★5.0 · 3 bedrooms · 3 beds · 1 bath,7224344,Goldiss,Kreis 2,Wollishofen,47.34822,8.53121,Entire home/apt,190,3,3,2023-01-13,0.36,1,16,3,
39772463,Boutique hotel in Zürich · ★4.13 · 1 bedroom · 1 bed · 1 bath,305262465,Aja Zürich,Kreis 9,Altstetten,47.39337,8.4846,Private room,324,1,8,2023-04-02,0.20,4,194,6,
39772534,Boutique hotel in Zürich · 1 bedroom · 1 bed · 1 private bath,305262465,Aja Zürich,Kreis 9,Altstetten,47.39337,8.4846,Private room,349,1,1,2023-04-08,0.36,4,208,1,
39828123,Rental unit in Zürich · ★4.42 · Studio · 2 beds · 1 bath,13570663,Christian Robert,Kreis 1,Hochschulen,47.37119,8.54759,Entire home/apt,118,4,33,2023-06-14,0.74,34,323,3,
39839466,Rental unit in Zürich · ★4.96 · 1 bedroom · 1 bed · 1 bath,201063228,Henrik,Kreis 2,Enge,47.36823,8.53575,Entire home/apt,139,4,24,2023-01-01,0.56,1,0,2,
39971447,Rental unit in Zürich · ★4.26 · 1 bedroom · 1 bath,80437837,Min,Kreis 11,Oerlikon,47.40322,8.55337,Private room,48,1,27,2022-09-06,0.62,1,0,1,
40007078,Loft in Zürich · 1 bedroom · 1 bed · 1 bath,159767196,Laura,Kreis 2,Wollishofen,47.34448,8.53282,Entire home/apt,90,5,2,2021-11-17,0.05,1,0,0,
40046792,Rental unit in Zürich · 2 bedrooms · 1 bed · 1 shared bath,24107467,Guy,Kreis 10,Wipkingen,47.3909,8.53383,Private room,80,20,0,,,1,0,0,
40267895,Rental unit in Zürich · ★4.95 · 1 bedroom · 1 bed · 1 bath,88347756,Arri,Kreis 3,Friesenberg,47.35813,8.49719,Entire home/apt,96,3,39,2023-06-28,0.92,2,267,10,
40271146,Rental unit in Zürich · ★4.88 · 1 bedroom · 2 beds · 1 bath,23561865,Tania,Kreis 8,Mühlebach,47.36371,8.54953,Entire home/apt,163,2,41,2021-07-31,0.95,55,192,0,
40276545,Rental unit in Zürich · ★4.50 · 1 bedroom · 1 bed · 1.5 shared baths,50528959,Suzan,Kreis 10,Wipkingen,47.39496,8.51846,Private room,35,30,14,2022-08-07,0.34,2,31,1,
40341500,Rental unit in Zürich · ★4.82 · 1 bedroom · 2 beds · 1 bath,2271733,Jörg,Kreis 2,Enge,47.35451,8.52593,Entire home/apt,115,3,34,2023-05-31,0.79,3,118,18,
40395216,Rental unit in Zürich · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,130013559,Jordi,Kreis 4,Langstrasse,47.37723,8.52996,Private room,69,3,7,2023-05-19,0.20,1,162,2,
40403482,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,158560718,Leandro,Kreis 4,Langstrasse,47.38061,8.52782,Private room,63,1,49,2023-06-19,1.21,1,75,30,
40495949,Condo in Zürich · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,3556716,Bogdan Jonathan,Kreis 11,Affoltern,47.4148,8.51269,Private room,69,7,13,2023-06-12,0.31,1,338,7,
40544740,Rental unit in Zürich · ★4.78 · Studio · 2 beds · 1 bath,13570663,Christian Robert,Kreis 2,Enge,47.36761,8.53376,Entire home/apt,124,4,45,2023-06-25,1.04,34,305,23,
40572934,Rental unit in Zürich · ★4.98 · Studio · 4 beds · 1 bath,13570663,Christian Robert,Kreis 2,Enge,47.36654,8.53321,Entire home/apt,150,4,46,2023-06-18,1.13,34,321,28,
40579348,Rental unit in Zürich · ★4.74 · Studio · 4 beds · 1 bath,13570663,Christian Robert,Kreis 2,Enge,47.36647,8.53296,Entire home/apt,120,4,47,2023-06-11,1.12,34,298,31,
40580450,Rental unit in Zürich · ★4.77 · Studio · 2 beds · 1 bath,13570663,Christian Robert,Kreis 2,Enge,47.3667,8.53219,Entire home/apt,125,4,58,2023-06-17,1.40,34,335,27,
40582267,Rental unit in Zürich · ★4.75 · Studio · 1 bed · 1 bath,13570663,Christian Robert,Kreis 2,Enge,47.36764,8.53167,Entire home/apt,121,4,51,2023-05-13,1.19,34,326,29,
40582771,Rental unit in Zürich · ★4.85 · Studio · 1 bed · 1 bath,13570663,Christian Robert,Kreis 2,Enge,47.3681,8.5322,Entire home/apt,110,4,67,2023-06-24,1.56,34,319,36,
40607935,Hotel in Zürich · ★4.82 · 1 bedroom · 1 bed · 1 bath,249003124,Züri,Kreis 5,Escher Wyss,47.38997,8.52241,Private room,356,1,11,2023-04-25,0.57,2,363,7,
40650157,Rental unit in Zürich · ★4.58 · 2 bedrooms · 2 beds · 2 baths,1229459,Novac Solutions GmbH,Kreis 7,Hottingen,47.36815,8.55614,Entire home/apt,237,2,95,2023-05-04,2.25,40,16,38,
40650169,Rental unit in Zürich · ★4.58 · 2 bedrooms · 2 beds · 1.5 baths,1229459,Novac Solutions GmbH,Kreis 7,Hottingen,47.36865,8.55474,Entire home/apt,271,2,59,2023-06-24,1.41,40,25,43,
40667504,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,7546337,Alexandra,Kreis 4,Langstrasse,47.37999,8.52694,Entire home/apt,92,60,3,2022-12-29,0.09,1,58,1,
40728749,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath,46226348,Michael,Kreis 6,Unterstrass,47.38697,8.53835,Entire home/apt,169,2,7,2020-10-25,0.16,1,0,0,
40770131,Serviced apartment in Zürich · 3 bedrooms · 3 beds · 2 baths,316694395,Widder,Kreis 1,Lindenhof,47.37284,8.54005,Entire home/apt,2750,2,0,,,3,334,0,
40770515,Serviced apartment in Zürich · 3 bedrooms · 4 beds · 2 baths,316694395,Widder,Kreis 1,Lindenhof,47.37284,8.54005,Entire home/apt,3440,2,0,,,3,359,0,
40794154,Rental unit in Zürich · 2 bedrooms · 3 beds · 1 bath,89665135,Tobi,Kreis 3,Sihlfeld,47.37036,8.52162,Entire home/apt,225,1,0,,,1,241,0,
40797750,Rental unit in Zürich · ★4.78 · 3 bedrooms · 3 beds · 1 bath,90437848,Lukas,Kreis 4,Langstrasse,47.37954,8.5268,Entire home/apt,405,2,54,2023-06-14,3.94,4,346,45,
40835483,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,10993446,Jasmin,Kreis 4,Langstrasse,47.37549,8.51862,Entire home/apt,130,14,0,,,1,83,0,
40855422,Serviced apartment in Zürich · 3 bedrooms · 3 beds · 2 baths,316694395,Widder,Kreis 1,Lindenhof,47.37284,8.54005,Entire home/apt,2250,2,0,,,3,330,0,
41150515,Hotel in Zürich · 1 bedroom · 1 bed · 1 shared bath,322266523,Krone,Kreis 1,Rathaus,47.37384,8.54313,Private room,105,7,1,2020-02-20,0.02,9,0,0,
41309079,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,13916240,Bernhard,Kreis 3,Sihlfeld,47.36932,8.52469,Entire home/apt,78,14,3,2023-04-12,0.08,1,0,1,
