"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price"
684009284373405440,"Studio with Lake/Mountain View and Garden Access","Kreis 2","Enge",47.35377,8.52885,"Entire home/apt",200
684477874638014976,"Zentrale Wohnung mit Balkon und Blick in den Park","Kreis 7","Hottingen",47.36602,8.55368,"Entire home/apt",175
684753601532551808,"Wunderschöne Wohnung 21.OG  im ToniAreal Tower","Kreis 5","Escher Wyss",47.38967,8.51074,"Private room",135
685175805052866944,"Wiedikon 2.5 Room w/ Storage & W/D, near Market","Kreis 3","Alt-Wiedikon",47.3694273,8.516073,"Entire home/apt",159
685180336306331136,"Wiedikon 2.5 Room w/ Storage, 1 min to Market","Kreis 4","Werd",47.3698089,8.5261586,"Entire home/apt",172
685237347952274432,"Charming Studio in Zurich","Kreis 9","Altstetten",47.38603,8.48886,"Entire home/apt",99
685575462239775744,"Beautiful Yellow Apartment","Kreis 6","Oberstrass",47.39311,8.54676,"Entire home/apt",238
686712308211544832,"Gemütliche, zentrale Wohnung mit zwei Balkonen","Kreis 3","Alt-Wiedikon",47.36686,8.51956,"Entire home/apt",119
687786010722437888,"Lovely 1-bedroom apartment in Zürich","Kreis 4","Hard",47.38154,8.5082,"Entire home/apt",170
688003451844133376,"Spacious apartment in the centre of Zürich","Kreis 4","Werd",47.37333,8.53023,"Entire home/apt",143
688055832353579264,"Wohnen an der Schmiede Wiedikon ADONIS","Kreis 3","Alt-Wiedikon",47.36985,8.51797,"Entire home/apt",175
688181342990847232,"Bedroom in shared apartment central Zurich","Kreis 4","Langstrasse",47.37718,8.52165,"Private room",72
688757958027109248,"The Awe-partment- whole apartment in quiet area","Kreis 6","Unterstrass",47.39191,8.54416,"Entire home/apt",95
688817295338414336,"Extraordinary Sleep-Accommodation with 18 Beds","Kreis 2","Wollishofen",47.33559,8.54257,"Entire home/apt",656
689426555656787712,"Schönes Zimmer mitten im Kreis 5 in Zürich","Kreis 5","Gewerbeschule",47.38682,8.52411,"Private room",116
689479019092681984,"HSH - Splendid 3 Bedroom Attique with Balcony","Kreis 11","Seebach",47.41731,8.54351,"Entire home/apt",385
689667941689683456,"Wohnen am Römerhof EOLO","Kreis 7","Hottingen",47.36839,8.56248,"Entire home/apt",135
691171207906790144,"Chalet Style 2-Bedroom Flat","Kreis 8","Weinegg",47.35286,8.58186,"Entire home/apt",200
693828242173862400,"Charming Apartment in Zurich's Old Town","Kreis 1","Rathaus",47.36895,8.54434,"Entire home/apt",120
693981461305609728,"Cozy studio centrally located","Kreis 2","Wollishofen",47.34459,8.53255,"Entire home/apt",149
694051293782970112,"Simple 1-bed room in Zurich city Center","Kreis 7","Hottingen",47.36516,8.55375,"Private room",68
694054866313206656,"Wunderschöne Wohnung, 5 min zum See","Kreis 2","Wollishofen",47.34918,8.52843,"Private room",136
694704908205707904,"Room in shared flat with Mike","Kreis 7","Hottingen",47.3665,8.56476,"Private room",120
695307358633081472,"Nice, cozy and bright studio apartment","Kreis 2","Wollishofen",47.3435,8.53247,"Entire home/apt",151
695437248746796928,"Landscape Architect's Roof Loft above Zürich Enge","Kreis 2","Enge",47.3610905604097,8.52877541534425,"Entire home/apt",230
696405849693210368,"THE GOLDNEST. Exklusive Wohnung in Zürich-West","Kreis 5","Escher Wyss",47.3872314940135,8.51294877301636,"Entire home/apt",320
696791369782729600,"Charming apartment in Industriequartier","Kreis 5","Gewerbeschule",47.3846736851541,8.52960366491685,"Private room",135
697109432788374272,"Close to Zürich’s city holiday Apartment","Kreis 11","Oerlikon",47.40343,8.55689,"Entire home/apt",229
697647035301296384,"Zimmer in Wohnung nahe ETH Zürich, nur 1 Roomate","Kreis 11","Affoltern",47.41971,8.51407,"Private room",58
697849993304806528,"Zurich HB Central Station Vibrant apartment","Kreis 4","Langstrasse",47.3791089,8.5322977,"Entire home/apt",110
698136062627293312,"Beautiful apartment in the heart of Zurich","Kreis 1","Lindenhof",47.37162,8.54145,"Entire home/apt",220
698305845759521536,"Privat Room in Shared Loft","Kreis 4","Langstrasse",47.38044,8.5311,"Private room",90
698479731663794688,"Cozy flat in Zürichs lively «Kreis 4»","Kreis 4","Hard",47.37887,8.51413,"Entire home/apt",165
698844797512668032,"Private Bedroom at the top location of Zurich City","Kreis 4","Langstrasse",47.3797891765655,8.53167285396728,"Private room",89
699673411237254016,"Elegant, bright and central 2 bedroom apartment","Kreis 6","Unterstrass",47.38322,8.54314,"Entire home/apt",200
699704496367851392,"Schöner pop art Loft Wohnung im Herzen der Zürich","Kreis 5","Escher Wyss",47.3904405,8.518288,"Entire home/apt",230
700017795086711808,"Private room in central apartment with balcony","Kreis 4","Hard",47.37771,8.51685,"Private room",85
700057416312452864,"Moderne Wohnung im Herzen von Zürich","Kreis 5","Gewerbeschule",47.38528,8.5324,"Private room",150
700451611475854720,"Beautiful spacious room close to downtown.","Kreis 11","Oerlikon",47.40236,8.55409,"Private room",90
700516594811549824,"City Loft mit Balkon und kostenlosem Parkplatz","Kreis 2","Enge",47.35966,8.52362,"Entire home/apt",159
700573254148512512,"Charming apartment with balcony, great location","Kreis 6","Oberstrass",47.38772,8.54775,"Entire home/apt",90
701364504095025664,"Lovely and light-flooded bedroom (18sqm) in Zürich","Kreis 8","Mühlebach",47.358910498822,8.55571869760752,"Private room",64
701421382624329728,"Private Flat at famous Langstrasse at Zürich City","Kreis 4","Langstrasse",47.37947,8.52687,"Entire home/apt",201
701607624794131328,"15 min. to city center! Big room in shared flat!","Kreis 11","Seebach",47.4142733447842,8.55714008888551,"Private room",75
702227070886409216,"Schöne Business Apartments (1,5 Zi. WG) Privaten P","Kreis 11","Affoltern",47.420008,8.5044454,"Entire home/apt",85
703978809125788544,"Roof top apartment with 2 balconies in Wiedikon!","Kreis 3","Sihlfeld",47.36979,8.52462,"Entire home/apt",154
704034089852996736,"Luxuriöses Townhaus mit privatem Gym und Sauna","Kreis 9","Altstetten",47.3821467,8.47921,"Entire home/apt",1000
704142600717264640,"Lovely 2-bedroom apt with great lake & city view","Kreis 7","Fluntern",47.37655,8.55649,"Entire home/apt",280
704921542194918272,"Perfect studio for a single person or a couple","Kreis 2","Wollishofen",47.34487,8.53292,"Entire home/apt",127
705611263066289152,"Simple bedroom in Zurich city center","Kreis 7","Hottingen",47.36489,8.55484,"Private room",86
705719105096923904,"Room close to the Center and Lake of Zurich","Kreis 2","Wollishofen",47.34007,8.53181,"Private room",100
705823237268831488,"Cosy apartment in Zurich with Netflix","Kreis 11","Affoltern",47.42347,8.50076,"Entire home/apt",135
706295635235278976,"Bright & Spacious 2BR - Heart of Zurich","Kreis 4","Werd",47.37384,8.52271,"Entire home/apt",267
706453603679205376,"Cozy ground-floor flat with small terrace","Kreis 7","Witikon",47.35366,8.59731,"Entire home/apt",45
707118972047180288,"2 Bedroom Apartment on Ground Floor - Close to ETH","Kreis 10","Höngg",47.40212,8.49475,"Entire home/apt",327
708751312623907072,"Brand New Flat in City Center","Kreis 4","Langstrasse",47.37589,8.52727,"Entire home/apt",173
709181222166139904,"Wunderschöne 1,5 Zimmer Wohnung mit Garage","Kreis 4","Hard",47.37999,8.508,"Entire home/apt",99
710086457638887424,"Central location, large 1-Bedroom in Zürich City","Kreis 9","Altstetten",47.38473,8.4942,"Private room",98
710106403420087552,"Gemütliches Zimmer im beliebten Zürcher Kreis 5","Kreis 5","Escher Wyss",47.394052925824,8.50964810422975,"Private room",70
711612540489892096,"Large apartment with balcony in idyllic place","Kreis 2","Leimbach",47.32526,8.51657,"Entire home/apt",140
711946443398819840,"1.5 room apartment in Zurich-City (DE-BE45)","Kreis 3","Sihlfeld",47.37552,8.51494,"Entire home/apt",79
712109094938671488,"Bedroom & own bath in Landscape Architect's Loft","Kreis 2","Enge",47.3611487,8.5287325,"Private room",126
712979479381154176,"couple Suite! Cute Flat for Couples or Groups","Kreis 4","Langstrasse",47.37751,8.52588,"Entire home/apt",258
713511997396402048,"Studio in most exclusive area of Zurich","Kreis 1","Hochschulen",47.36447,8.54665,"Entire home/apt",97
713718340566012416,"Gemütliche Wohnung im Trendquartier","Kreis 3","Alt-Wiedikon",47.3703,8.51803,"Entire home/apt",191
713755285361725952,"private Flat! 5 min from Mainstation, Langstrasse","Kreis 4","Langstrasse",47.37792,8.52598,"Entire home/apt",294
714141722216907008,"Modern 3.5 duplex in Zürich center","Kreis 4","Werd",47.37276,8.52652,"Entire home/apt",265
714887995124837120,"private room in Zurich 15 min from city center","Kreis 3","Friesenberg",47.368,8.49891,"Private room",70
714980616850803328,"Luxury-Apartment w. private e-parking, great view","Kreis 2","Wollishofen",47.33996,8.51849,"Entire home/apt",149
715151780445256064,"Apartment located in zurich's tourist area","Kreis 3","Friesenberg",47.3585709518582,8.49793285131454,"Entire home/apt",123
715604932071805952,"Urban City Room","Kreis 9","Altstetten",47.38747,8.4897,"Private room",85
716380258943464832,"apartment near Zürich main station and ETH #412","Kreis 1","Hochschulen",47.37663,8.54558,"Entire home/apt",90
716444823779312896,"Günstige Zimmer
In der Stadt Zürich","Kreis 11","Affoltern",47.42186,8.4956,"Private room",60
716787524998977792,"Schöne Wohnung im Zentrum Zürich #411","Kreis 1","Rathaus",47.37534,8.54349,"Entire home/apt",104
716792373237168000,"apartment in the city center #410","Kreis 1","Rathaus",47.37525,8.54352,"Entire home/apt",114
716795868565487360,"Schönes Apartment Nähe ETH Zürich Universität #312","Kreis 1","Rathaus",47.3757403,8.54447733988112,"Entire home/apt",104
716799454625784064,"Limmatquai Apartment #311","Kreis 1","Rathaus",47.37633,8.5442,"Entire home/apt",104
716801931066684416,"Central Station Polybahn #310","Kreis 1","Rathaus",47.37364,8.54456,"Entire home/apt",99
717228508245518336,"Wiedikon 3.5 Room w/ Storage, 1 min to Market","Kreis 4","Werd",47.373729,8.521896,"Entire home/apt",249
717292111694830720,"Beautiful Zurich city center Studio in Downtown","Kreis 6","Oberstrass",47.38609,8.54835,"Entire home/apt",90
718627994044543232,"Lovely Studio Apartment in Zürich","Kreis 11","Oerlikon",47.40053,8.54607,"Entire home/apt",89
718800602611673856,"Most beautiful view over Zurich","Kreis 10","Höngg",47.39797,8.51294,"Entire home/apt",170
718830068578098048,"Private Room in great House","Kreis 7","Hirslanden",47.3623,8.56095,"Private room",59
719623791595784448,"Zürich 6min from Main Station Central #211","Kreis 1","Rathaus",47.37605,8.54389,"Entire home/apt",101
719870385842422528,"Beautiful Apartment Central ETH Train Station #210","Kreis 1","Hochschulen",47.37654,8.54381,"Entire home/apt",101
720001694975615488,"Bright room in the city center of Zürich","Kreis 4","Langstrasse",47.37663,8.52822,"Private room",70
720092458426634624,"Amazing/sunny 2BR flat in the city center (West 6)","Kreis 3","Sihlfeld",47.3723789,8.5198195,"Entire home/apt",199
720740364683379584,"Large, bright attic flat in the centre of Zurich","Kreis 2","Enge",47.3596228,8.5325795,"Entire home/apt",450
720806965395163008,"Room in a beautiful old flat","Kreis 3","Alt-Wiedikon",47.36724,8.52175,"Private room",83
721009515699681280,"1.5 room apartment in Zurich-City (DE-BE48)","Kreis 4","Hard",47.37586,8.51628,"Entire home/apt",77
721563365436336384,"Schöne und stilvolle Wohnung in Zürich","Kreis 4","Hard",47.38454,8.50675,"Entire home/apt",100
721635695758807552,"Room in a beautiful shared Artist Place","Kreis 9","Altstetten",47.38775,8.49759,"Private room",120
722406234532861440,"Comfortable room near city center","Kreis 11","Oerlikon",47.40174,8.55047,"Private room",81
722414784205602432,"Lovely 1-Bedroom rental unit with patio","Kreis 10","Höngg",47.40048,8.50635,"Entire home/apt",99
722906283472212736,"1.5 room in Zurich oerlikon","Kreis 11","Oerlikon",47.4101164664536,8.54179434478283,"Entire home/apt",125
723559163407902976,"Cozy & private room in downtown hip area!","Kreis 4","Hard",47.3768974,8.5144969,"Private room",81
724527063960169344,"Apartment beste Lage / best Location #110","Kreis 1","Rathaus",47.375,8.54523,"Entire home/apt",106
724626767856405248,"Dein Zimmer in Zürich","Kreis 4","Langstrasse",47.37911,8.52848,"Private room",70
724638432970731520,"Central 2 Room Flat,Zurich-next to central station","Kreis 4","Langstrasse",47.37673,8.52738,"Entire home/apt",149
724651255441976320,"Large 2 bedroom apartment in Zurich city center","Kreis 8","Weinegg",47.35724,8.57282,"Entire home/apt",114
725117097433567488,"Nice 2 rooms apt. in a good location in Zurich","Kreis 4","Langstrasse",47.37733,8.52927,"Entire home/apt",97
725164101786823936,"Zimmer mit Balkon über den Dächern der Altstadt","Kreis 1","Rathaus",47.37409,8.54239,"Private room",103
725217606609059968,"Get Cozy Flat Zürich","Kreis 11","Affoltern",47.42159,8.49525,"Entire home/apt",199
725249118903808128,"Modern eingerichtetes serviced Apartment","Kreis 2","Wollishofen",47.32976,8.51726,"Entire home/apt",139
725363995464372864,"Ganze 1 Etage + Wohnzimmer + Garten + Parkplätze","Kreis 7","Witikon",47.3590733348879,8.59655633568764,"Entire home/apt",140
725797996385236352,"Spacious, modern apartment with a spectacular view","Kreis 10","Wipkingen",47.39221,8.52065,"Entire home/apt",130
726597781471413760,"Gemütliche & zentrale Wohnung in der Stadt Zürich","Kreis 9","Altstetten",47.3910275752257,8.47854014486074,"Entire home/apt",136
727455697514640256,"Schöne Wohnung mit 2 Zimmern in Zürich City #230","Kreis 1","Rathaus",47.3757403,8.5444532,"Entire home/apt",140
728888992179945216,"Apartment am See nähe Stadtzentrum","Kreis 8","Seefeld",47.35867,8.55228,"Entire home/apt",190
729495139828528000,"Beautiful, cozy apartment, central and quiet","Kreis 6","Oberstrass",47.39018,8.54763,"Entire home/apt",120
729520498456791808,"Nice cozy apartment in Zürich City next to Lake","Kreis 2","Enge",47.35615,8.53122,"Entire home/apt",85
729605884282828672,"Grosszügige Wohnung am Zürichberg","Kreis 7","Witikon",47.36244,8.60212,"Entire home/apt",64
730090478725919744,"Modern eingerichtetes serviced Apartment in Zürich","Kreis 2","Leimbach",47.32956,8.51698,"Private room",169
730936538597960704,"Boutique apartment, quite but well connected next","Kreis 8","Weinegg",47.36015,8.55983,"Entire home/apt",243
731278021108335104,"Apartamento en Zürich","Kreis 9","Altstetten",47.38527,8.49757,"Entire home/apt",200
731759565624441600,"Next to Zürich lake, Oper house, close Christmas M","Kreis 8","Seefeld",47.36036,8.54958,"Entire home/apt",100
732011466331539840,"Cozy Private Room in the Heart of Zürich City","Kreis 3","Alt-Wiedikon",47.36216,8.51823,"Private room",18404
732397337945661568,"Lovely 1 bedroom perfect location","Kreis 4","Hard",47.37584,8.51703,"Entire home/apt",120
733083863807725440,"Luxus Wohnung mit Garten","Kreis 5","Escher Wyss",47.3908,8.51014,"Entire home/apt",145
733767515535572736,"Private room in shared apartment in middle Zurich","Kreis 5","Gewerbeschule",47.3869143465543,8.52843794971704,"Private room",142
733935384615041664,"Sanierter Altbau mitten im Leben","Kreis 5","Gewerbeschule",47.3845,8.52854,"Entire home/apt",220
734509993412751360,"Appartment Buddhagarden","Kreis 10","Höngg",47.39539,8.51035,"Entire home/apt",125
734634794102731520,"Beautiful luminous 1bedroom apt in ZH","Kreis 2","Wollishofen",47.35171,8.52843,"Entire home/apt",210
735446860559082112,"Chambre de charme privée à Zurich","Kreis 11","Oerlikon",47.40331,8.55229,"Private room",82
735597608870312960,"Private bedroom in Zürich Höngg","Kreis 10","Höngg",47.39642,8.51143,"Private room",85
735879850938577536,"Newly refurbished shared flat in top location","Kreis 8","Seefeld",47.35613,8.55226,"Private room",69
735888726647020160,"charming apartment Zurich","Kreis 11","Affoltern",47.4193376515762,8.50114513188601,"Entire home/apt",141
736174879675662720,"Very cozy 2 room apartment with garden & balcony","Kreis 9","Albisrieden",47.36948,8.49195,"Entire home/apt",145
736180803314293376,"Beautiful hillside apartment near Zurich centre","Kreis 7","Hottingen",47.37142,8.5655,"Entire home/apt",150
737269220283714304,"Zentrale 1-Zimmer-Wohnung in Zürich","Kreis 7","Hottingen",47.36628,8.55925,"Entire home/apt",112
737319811083202304,"Central apartment with balcony","Kreis 9","Altstetten",47.3883429,8.4903014,"Private room",119
737536192877048448,"Zentrale urbane und stylishe Wohnung in Wiedikon","Kreis 3","Sihlfeld",47.37238,8.52169,"Entire home/apt",145
738083328475898368,"The Cocoon: quiet, bright&cosy flat in the center","Kreis 6","Unterstrass",47.38976,8.54209,"Entire home/apt",246
739039447589071872,"Charming apartment in trendy quarter","Kreis 3","Sihlfeld",47.373298,8.5179259,"Entire home/apt",195
739126300918548096,"Design flat in the heart of Zurich (8004)","Kreis 4","Werd",47.37118,8.52719,"Entire home/apt",220
739154001660172416,"Schöne frisch renovierte Wohnung nahe Innenstadt","Kreis 11","Oerlikon",47.40569,8.55033,"Entire home/apt",143
739571627711709568,"Modern eingerichtetes serviced Apartment","Kreis 2","Leimbach",47.3305113700337,8.5164379932541,"Entire home/apt",149
739650916213145088,"Sunny studio in the city center (Oken1)","Kreis 10","Wipkingen",47.38929,8.53386,"Entire home/apt",130
740268827990260864,"Wiedikon 4.5 room w/ storage, 6 min to market","Kreis 3","Friesenberg",47.353862,8.5094792,"Entire home/apt",307
740269265468118144,"Wiedikon 4.5 room w/ storage, 3 min to market","Kreis 3","Sihlfeld",47.3713017,8.5203628,"Entire home/apt",246
740966663946623232,"Apartment in Altstetten, Zürich","Kreis 9","Altstetten",47.3880626,8.4797168,"Entire home/apt",101
741461900345748864,"Lovely 1-bedroom near Zurich HB","Kreis 5","Gewerbeschule",47.38284,8.53079,"Entire home/apt",70
741711018554295424,"New 2-bedroom/2 bath topfloor serviced apartment","Kreis 3","Alt-Wiedikon",47.36764,8.52171,"Entire home/apt",390
741720551049252352,"Insider tip with lakeview","Kreis 1","Hochschulen",47.367729082058,8.54849172731583,"Private room",110
741812418479129728,"Super Central apartment in the Heart of Zurich","Kreis 8","Weinegg",47.3633,8.55747,"Private room",107
742685788829118336,"Cosy apartment near the heart of Zurich !","Kreis 3","Alt-Wiedikon",47.3694273,8.516073,"Entire home/apt",250
742708996324245376,"neu eingerichtetes modernes Studio mit top Sicht","Kreis 3","Friesenberg",47.35905,8.49909,"Entire home/apt",92
